"sigla"	"cod.ibge"	"estado"	"anoeleitoral1990"	"anoeleitoral1991"	"anoeleitoral1992"	"anoeleitoral1993"	"anoeleitoral1994"	"anoeleitoral1995"	"anoeleitoral1996"	"anoeleitoral1997"	"anoeleitoral1998"	"anoeleitoral1999"	"anoeleitoral2000"	"anoeleitoral2001"	"anoeleitoral2002"	"anoeleitoral2003"	"anoeleitoral2004"	"anoeleitoral2005"	"anoeleitoral2006"	"anoeleitoral2007"	"anoeleitoral2008"	"anoeleitoral2009"	"anoeleitoral2010"	"anoeleitoral2011"	"anoeleitoral2012"	"anoeleitoral2013"	"anoeleitoral2014"	"anoeleitoral2015"	"anoeleitoral2016"	"anoeleitoral2017"	"vitoria1990.1"	"vitoria1994.1"	"vitoria1998.1"	"vitoria2002.1"	"vitoria2006.1"	"vitoria2010.1"	"vitoria2014.1"	"vitoria2017.1"	"derrota1990.1"	"derrota1994.1"	"derrota1998.1"	"derrota2002.1"	"derrota2006.1"	"derrota2010.1"	"derrota2014.1"	"derrota2017.1"	"marge1990"	"marge1994"	"marge1998"	"marge2002"	"marge2006"	"marge2010"	"marge2014"	"marge2017"	"vitoria1990.2"	"vitoria1994.2"	"vitoria1998.2"	"vitoria2002.2"	"vitoria2006.2"	"vitoria2010.2"	"vitoria2014.2"	"vitoria2017.2"	"derrota1990.2"	"derrota1994.2"	"derrota1998.2"	"derrota2002.2"	"derrota2006.2"	"derrota2010.2"	"derrota2014.2"	"derrota2017.2"	"segunt.1990"	"segunt.1994"	"segunt.1998"	"segunt.2002"	"segunt.2006"	"segunt.2010"	"segunt.2014"	"segunt.2017"	"colig.venc1990"	"colig.venc1994"	"colig.venc1998"	"colig.venc2002"	"colig.venc2006"	"colig.venc2010"	"colig.venc2014"	"colig.venc2017"	"cent.venc1990"	"cent.venc1994"	"cent.venc1998"	"cent.venc2002"	"cent.venc2006"	"cent.venc2010"	"cent.venc2014"	"cent.venc2017"	"colig.derr1990"	"colig.derr1994"	"colig.derr1998"	"colig.derr2002"	"colig.derr2006"	"colig.derr2010"	"colig.derr2014"	"colig.derr2017"	"cent.derr1990"	"cent.derr1994"	"cent.derr1998"	"cent.derr2002"	"cent.derr2006"	"cent.derr2010"	"cent.derr2014"	"cent.derr2017"	"pib1990"	"pib1991"	"pib1992"	"pib1993"	"pib1994"	"pib1995"	"pib1996"	"pib1997"	"pib1998"	"pib1999"	"pib2000"	"pib2001"	"pib2002"	"pib2003"	"pib2004"	"pib2005"	"pib2006"	"pib2007"	"pib2008"	"pib2009"	"pib2010"	"pib2011"	"presidente_ass1990"	"presidente_ass1994"	"presidente_ass1998"	"presidente_ass2002"	"presidente_ass2006"	"presidente_ass2010"	"presidente_ass2014"	"alinhamento1990"	"alinhamento1994"	"alinhamento1998"	"alinhamento2002"	"alinhamento2006"	"alinhamento2010"	"alinhamento2014"	"nep1994"	"tampub1990"	"tampub1991"	"tampub1992"	"tampub1993"	"tampub1994"	"tampub1995"	"tampub1996"	"tampub1997"	"tampub1998"	"tampub1999"	"tampub2000"	"tampub2001"	"tampub2002"	"tampub2003"	"tampub2004"	"tampub2005"	"tampub2006"	"tampub2007"	"tampub2008"	"tampub2009"
"1"	"AC"	12	"Acre"	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	28.64	46.8	57.7	46.81	53.05	50.51	49.73	NA	28.34	27.3	26.3	33.64	35.12	49.18	30.1	NA	0.300000000000001	19.5	31.4	13.17	17.93	1.33	19.63	NA	54.61	53.66	NA	NA	NA	NA	51.29	NA	45.39	46.34	NA	NA	NA	NA	48.71	NA	1	1	0	0	0	0	1	0	"PDS/PFL/PRN"	"PPR/PP/PFL"	"PT/PSDB/PCdoB/PDT/PSB/PPS/PV/PMN/PTB/PL/PSL/PTdoB"	"PT/PL/PCdoB/PV/PMN/PSDC/PTdoB"	"PT/PP/PL/PSB/PCdoB/PMN/PRTB"	"PT/PP/PRB/PDT/PTN/PR/PSDC/PHS/PTC/PSB/PV/PRP/PCB/PTB/PSTU/PCdoB"	"PT/PDT/PCdoB/PSB/PTB/PCB/PSL/PRB/PSDC/PTN/PPL/PROS/PRP/PHS/PEN"	NA	"PDS"	"PPR"	"PT"	"PT"	"PT"	"PT"	"PT"	NA	"PT/PDT/PCB/PCdoB"	"PMDB/PSDB/PDT"	"PFL/PPB"	"PMDB/PSDB/PFL/PPB/PST"	"PPS/PMDB/PDT/PTC/PHS"	"PSDB/PMDB/DEM/PSL/PSC/PPS/PMN/PTdoB"	"PSDB/PMDB/PP/PSC/PSD/PR/PPS/PTdoB/SD/PTC"	NA	"PT"	"PMDB"	"PFL"	"PMDB"	"PPS"	"PSDB"	"PSDB"	NA	"8,5046506371"	"8,7232716989"	"8,5758084005"	"8,5919435813"	"8,4737417079"	"8,5777487009"	"8,5137013716"	"8,2219297645"	"8,3880379051"	"8,304872692"	"8,4004032965"	"8,4772487716"	"8,6074182777"	"8,7019837683"	"9,2998229259"	"9,396913016"	"9,6611772592"	"10,7836698517"	"11,1098707418"	"11,0597301472"	"11,5674100019"	"11,0150052537"	"PDS"	"PPB"	"PPB"	"PMN"	"PPR"	"PEN"	"PT"	1	0	0	0	0	0	1	2.02708773557405	"611411,513586656"	"536496,02078722"	"608472,003975918"	"628730,202973373"	"759921,483162687"	"702943,384175584"	"641316,605942853"	"732135,48830176"	"791582,505357824"	"769742,256433218"	"709631,314458073"	"696843,832285717"	"792129,607169136"	"790293,863518309"	"812197,028281624"	"865132,591797147"	"932586,565877418"	"1014670,56483533"	"1070900,44301039"	"1100656,5650149"
"2"	"AL"	27	"Alagoas"	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	49.76	79.39	58.09	52.93	55.85	39.58	52.16	NA	44.65	9.97	38.95	40.17	30.51	29.16	33.92	NA	5.11	69.42	19.14	12.76	25.34	10.42	18.24	NA	65.97	NA	NA	NA	NA	52.74	NA	NA	34.03	NA	NA	NA	NA	47.26	NA	NA	1	0	0	0	0	1	0	0	"PSC/PMDB/PFL/PSDB/PDT/PTB/PMN/PTdoB"	"PMDB/PTB/PSDB/PL/PSD/PCdoB"	"PSB/PT/PDT/PCdoB/PPS/PTdoB/PRONA/PRP/PV/PTN/PSN/PMN/PST"	"PSB/PST/PAN/PHS/PSC/PTC/PSDC/PV/PRONA"	"PSDB/PMDB/PPS/PTdoB"	"PP/PSC/PPS/DEM/PSB/PSDB"	"PMDB/PT/PDT/PTB/PCdoB/PSD/PSC/PROS/PV/PTdoB/PHS"	NA	"PSC"	"PMDB"	"PSB"	"PSB"	"PSDB"	"PSDB"	"PMDB"	NA	"PRN/PDC/PL/PTR/PST/PRP"	"PP/PPR/PFL/PSC/PRN/PMN"	"PTB/PSDB/PFL/PGT/PMDB"	"PRTB/PTB/PPS/PPB/PFL"	"PTB/PMN/PFL/PV/PP"	"PDT/PT/PMDB/PR/PSDC/PRP/PCdoB/PTdoB"	"PP/PSB/DEM/PR/PPS/SD/PSL/PSDC/PRP"	NA	"PRN"	"PP"	"PTB"	"PRTB"	"PTB"	"PDT"	"PP"	NA	"6,1245303676"	"6,1700559571"	"6,3226355082"	"6,0055725931"	"6,362685085"	"6,181753266"	"6,1250000647"	"6,3801014987"	"6,447201319"	"6,2677884172"	"6,3133529976"	"6,3528049829"	"6,2872324787"	"6,178023009"	"6,3815555297"	"6,6081828111"	"6,8190719202"	"7,1293278871"	"7,2077456254"	"7,2927619283"	"7,8742100008"	"8,4879911718"	NA	NA	NA	NA	NA	NA	"PMDB"	NA	NA	NA	NA	NA	NA	1	4.30045373198776	"1313572,46142367"	"1194027,27279608"	"1028453,06094235"	"1347342,39625056"	"1312023,68646294"	"1383956,67383895"	"1801731,17072279"	"1759142,06212779"	"1828943,13052009"	"1775942,55060186"	"1773535,41143224"	"1794722,67176703"	"1784143,23672935"	"1759563,77863612"	"1795456,15261078"	"1912450,83760713"	"2075462,54896424"	"2262606,57966598"	"2454839,30043114"	"2559887,84486059"
"3"	"AM"	13	"Amazonas"	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	57.57	62.26	51.13	52.38	50.63	63.87	43.16	38.77	35.19	30.12	47.69	20.85	40	25.91	43.04	25.36	22.38	32.14	3.44	31.53	10.63	37.96	0.119999999999997	13.41	NA	NA	NA	NA	NA	NA	55.54	59.21	NA	NA	NA	NA	NA	NA	44.46	40.79	0	0	0	0	0	0	1	1	"PMDB/PFL/PDC/PL/PTR/PCN/PSD"	"PPR/PP/PFL/PTB/PSDB/PMDB/PRN"	"PFL/PMDB/PSDB/PTB/PSC/PL/PRP/PST/PSDC/PRTB/PTdoB"	"PPS/PFL/PTB/PDT/PSC/PSD/PSL/PTN/PSDC/PRP/PHS/PAN/PRONA"	"PMDB/PMN/PTB/PP/PRTB"	"PMN/PMDB/PCdoB/PP/PTB/DEM/PSC/PRB/PRP/PTN/PTC/PRTB/PHS"	"PROS/SD/PSD/PSDB/DEM/PR/PSC/PV/PTN/PTC/PHS/PRTB/PRP/PSL/PEN/PTdoB"	"PDT/PSDB/PSD/DEM/PRB/PV/PSC"	"PMDB"	"PPR"	"PFL"	"PPS"	"PMDB"	"PMN"	"PROS"	"PDT"	"PSDB/PSB/PT/PDT/PCB/PCdoB"	"PL/PCdoB/PPS/PSB/PMN/PRONA"	"PSL/PSB/PT/PPB/PDT/PPS/PCdoB/PMN"	"PMDB/PSDB"	"PFL/PHS/PSC/PTC/PTN/PAN"	"PR/PSB/PDT/PT/PSL/PSDC/PTdoB"	"PMDB/PP/PT/PDT/PTB/PPS/PRB/PSDC/PPL/PCdoB"	"PMDB/PR/PTB/SD/PCdoB/PSDC"	"PSDB"	"PL"	"PSL"	"PMDB"	"PFL"	"PR"	"PMDB"	"PMDB"	"7,61623794"	"7,4714279528"	"6,8910919713"	"7,6225792821"	"9,1526483236"	"10,9038598352"	"11,920735704"	"12,5840328433"	"12,3624364686"	"11,9482965341"	"12,5355707993"	"12,5423008019"	"12,9410669011"	"13,1885327345"	"14,2952073549"	"15,3264020919"	"15,3475107365"	"16,4806154295"	"16,6037708246"	"16,019450134"	"17,1733300019"	"17,055762812"	NA	NA	NA	NA	NA	"PSD"	"PSD"	NA	NA	NA	NA	NA	0	0	2.34749239472212	"1948657,10671755"	"1413533,9897763"	"1095424,9844799"	"1500345,12223681"	"1513527,46185116"	"1710510,63545058"	"1951519,76116222"	"1899143,24116163"	"2069803,73981722"	"2009387,8063992"	"1861543,42577457"	"1861745,31759097"	"2597899,20540723"	"2580376,17248839"	"2659543,2590838"	"2934014,70834515"	"3320740,36288104"	"3300503,14339837"	"3497213,09618707"	"3583254,28545526"
"4"	"AP"	16	"Amapá"	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	41.31	48.2	43.05	36.82	53.69	28.93	42.18	NA	30.29	28.64	32.8	25.31	37.71	28.68	27.53	NA	11.02	19.56	10.25	11.51	15.98	0.25	14.65	NA	67.02	54.86	53.59	54.6	NA	53.77	60.58	NA	32.98	45.14	46.4	45.4	NA	46.23	39.42	NA	1	1	1	1	0	1	1	0	"PFL/PRN/PL/PSC/PSD/PST/PTB/PDS/PMN"	"PSB/PT/PDT/PCdoB/PV"	"PSB/PT/PCdoB/PPS/PAN/PV/PRP/PSTU"	"PDT/PPB/PTB/PPS/PSD/PTdoB/PAN/PSL/PRTB"	"PDT/PP/PMDB/PSC/PV/PRONA"	"PSB/PT/PCdoB/PSDB"	"PDT/PP/PMDB"	NA	"PFL"	"PSB"	"PSB"	"PDT"	"PDT"	"PSB"	"PDT"	NA	"PT/PSB/PSDB/PCB/PCdoB/PMDB/PRP/PDC"	"PTB/PSDB/PFL/PSD"	"PDT/PTdoB/PSC/PMDB/PSDB/PFL/PTB/PPB/PL/PRONA/PSL/PSD/PMN"	"PT/PL/PCdoB/PMN/PCB/PSC/PHS/PST/PV/PRONA"	NA	"PTB/PSDC/PCB/PRTB/PMN/PTC/PRP/PSOL/PMDB"	"PSB/PSOL/PT/PCdoB"	NA	"PT"	"PTB"	"PDT"	"PT"	"PSB"	"PDT"	"PSB"	NA	"9,5215635588"	"9,7164943169"	"9,5533348074"	"9,9624865074"	"9,9455589035"	"9,9051725699"	"9,9554276523"	"10,024907922"	"9,5898020439"	"9,2743099109"	"9,3485932333"	"9,5227544581"	"9,7818668399"	"10,1518849875"	"11,0557181174"	"10,8177964784"	"11,0516872773"	"12,179289553"	"12,0084288538"	"12,2159969394"	"12,3614500014"	"12,2514903303"	"PFL"	"PFL"	"PMDB"	NA	"PSDB"	NA	NA	1	0	0	NA	0	NA	NA	2.54251126003247	"512829,997976467"	"410353,718466412"	"285153,154390255"	"189912,545082308"	"595104,402304436"	"757294,240407311"	"565621,17390045"	"593163,39029532"	"599499,167474113"	"582514,813951151"	"759947,746390698"	"748791,858311532"	"1070444,36332157"	"1016147,72205807"	"1095936,57628934"	"1173543,78820782"	"1322399,42545762"	"1411126,83017568"	"1510157,97666137"	"1536657,87309092"
"5"	"BA"	29	"Bahia"	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	50.71	49.3	69.91	53.69	52.89	63.38	54.53	NA	32.1	25.29	15.17	38.47	43.03	16.09	37.39	NA	18.61	24.01	54.74	15.22	9.86	47.29	17.14	NA	NA	58.64	NA	NA	NA	NA	NA	NA	NA	41.36	NA	NA	NA	NA	NA	NA	0	1	0	0	0	0	0	0	"PFL/PDS/PTB/PDC/PL/PST"	"PFL/PTB/PL/PP/PSC"	"PFL/PMDB/PL/PPB/PTB/PSC/PRN/PST/PTdoB"	"PFL/PPB/PL/PTB/PSL/PTN/PHS"	"PCdoB/PRB/PT/PMDB/PMN/PPS/PSB/PTB/PV"	"PCdoB/PRB/PDT/PT/PHS/PP/PSL/PSB"	"PCdoB/PR/PMN/PDT/PT/PP/PSD/PTB"	NA	"PFL"	"PFL"	"PFL"	"PFL"	"PT"	"PT"	"PT"	NA	"PMDB/PSDB/PSL"	"PMN/PDT"	"PT/PCdoB/PCB/PAN"	"PT/PCdoB/PPS/PV/PMN"	"PHS/PP/PFL/PAN/PL/PTC"	"DEM/PSDB"	"DEM/PSDB/PMDB/PPS/PRB/PROS/PRP/PSC/PSDC/PTC/PTdoB/PTN/PV/SD"	NA	"PMDB"	"PMN"	"PT"	"PT"	"PFL"	"DEM"	"DEM"	NA	"5,8660892283"	"5,9453154161"	"6,1199571037"	"6,7071595846"	"7,0983759938"	"7,5137840396"	"7,5672092573"	"7,9824002239"	"7,9501759825"	"7,9034016919"	"8,1411042614"	"8,0946637877"	"8,1348908561"	"8,227135227"	"8,9283691796"	"9,2705719063"	"9,4249209694"	"9,8299637279"	"10,0379092653"	"9,8892315521"	"11,0074700013"	"10,6014163506"	"PFL"	"PL"	"PTB"	"PFL"	"PSDB"	"PDT"	"PDT"	1	0	0	1	0	0	0	1.42930168839091	"4970321,7612339"	"4608463,92894132"	"3891516,88257375"	"5037690,00409967"	"5306165,30042607"	"5353567,32502121"	"5651932,81692161"	"5443495,15540025"	"5639012,06549399"	"5477232,17925858"	"6293156,59801833"	"6115694,83363146"	"7114152,93674572"	"6966621,62876746"	"6998194,83256386"	"7779217,2151064"	"8325844,48147852"	"8848264,77324866"	"9191838,68928518"	"9909063,93905228"
"6"	"CE"	23	"Ceará"	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	54.32	55.32	62.72	49.79	62.38	61.27	47.81	NA	36.98	37.61	21.92	28.33	33.87	19.51	46.41	NA	17.34	17.71	40.8	21.46	28.51	41.76	1.40000000000001	NA	NA	NA	NA	50.04	NA	NA	53.35	NA	NA	NA	NA	49.96	NA	NA	46.41	NA	0	0	0	1	0	0	1	0	"PSDB/PDT/PDC"	"PSDB/PDT/PTB"	"PSDB/PPB/PTB/PPS/PSD"	"PSDB/PPB/PSD/PV"	"PSB/PT/PCdoB/PMDB/PRB/PP/PHS/PMN/PV"	"PSB/PMDB/PT/PDT/PCdoB/PRB/PSC"	"PROS/PT/PRB/PP/PDT/PTB/PSL/PRTB/PHS/PMN/PTC/PV/PEN/PPL/PSD/PCdoB/PTdoB/SD"	NA	"PSDB"	"PSDB"	"PSDB"	"PSDB"	"PSB"	"PSB"	"PT"	NA	"PFL/PDS/PMDB/PSD/PTR/PST/PL/PTdoB"	"PMDB/PFL/PRN/PRP/PP/PPR/PSD"	"PMDB/PFL/PRN/PSC/PST/PSL/PAN/PSDC"	"PT/PCdoB/PL/PMN/PCB"	"PSDB/PFL/PTB/PTN/PSC/PPS/PAN/PTC"	"PSDB/DEM"	"PMDB/PR/PSDB/DEM/PPS/PRP/PSC/PSDC/PTN"	NA	"PFL"	"PMDB"	"PMDB"	"PT"	"PSDB"	"PSDB"	"PMDB"	NA	"5,0900604617"	"5,3126551561"	"5,513377769"	"5,7601409702"	"6,3225332816"	"6,9424553558"	"7,0754424101"	"7,1261578509"	"6,9706269201"	"6,8808593641"	"7,0811125819"	"6,8740162257"	"7,0147256098"	"7,0091423501"	"7,2591488251"	"7,3520032986"	"7,8259597756"	"8,1185564524"	"8,531601644"	"8,4377466295"	"9,216960001"	"9,6423586443"	"PMDB"	"PSDB"	"PSDB"	"PSDB"	"PMDB"	"PHS"	"PROS"	0	1	1	1	0	0	0	2.33898779878038	"2824528,14357387"	"2670713,68902334"	"2395845,01193285"	"2962343,49898975"	"3426113,35590183"	"3855484,71432233"	"4047632,72111765"	"4020058,87423494"	"4235045,23156353"	"4111536,5803452"	"4239923,84028402"	"4078674,24018632"	"4417449,41172879"	"4353964,94651854"	"4311125,56734067"	"4638329,29175461"	"5096076,14803008"	"5280686,91250985"	"6044510,98978584"	"6391311,16413109"
"7"	"DF"	53	"Distrito Federal"	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	55.49	39.65	42.67	42.98	50.38	48.41	45.23	NA	20.27	37.18	39.23	40.87	23.97	31.5	29.97	NA	35.22	2.47	3.44	2.11	26.41	16.91	15.26	NA	NA	53.89	51.74	50.62	NA	66.1	55.56	NA	NA	46.11	48.26	49.38	NA	33.9	44.44	NA	0	1	1	1	0	1	1	0	"PTR/PRN/PTB/PFL/PST"	"PT/PSB/PPS/PCB/PCdoB/PSTU"	"PMDB/PPB/PSD/PST/PRN/PTdoB/PRONA/PRP"	"PMDB/PSDB/PFL/PL/PRP/PSD/PSL/PST"	"PFL/PP/PPS/PL/PSC/PMN/PRONA/PTN"	"PT/PMDB/PDT/PTB/PRB/PPS/PHS/PTC/PSB/PRP/PCdoB/PV"	"PSB/PSD/PDT/SD"	NA	"PTR"	"PT"	"PMDB"	"PMDB"	"PFL"	"PT"	"PSB"	NA	NA	"PTB/PP/PMDB/PFL"	"PT/PDT/PCdoB/PCB/PSB/PV/PMN/PSN"	"PT/PCB/PCdoB/PSB/PV/PHS/PPS/PDT/PTB/PMN"	"PSDB/PMDB/PTB/PHS/PTC/PAN/PRP/PTdoB"	"PSC/PR/PP/DEM/PSDC/PRTB/PMN/PSDB/PTdoB"	"PR/PTB/PRTB/PMN/DEM"	NA	"PT"	"PTB"	"PT"	"PT"	"PSDB"	"PSC"	"PR"	NA	"46,1145198188"	"45,743612208"	"44,7633556276"	"45,6183027996"	"45,7808384624"	"46,2715859389"	"46,5509286184"	"47,2331793556"	"47,1868020461"	"47,1897013949"	"47,5907176968"	"47,99712472"	"48,8100390334"	"48,4338137455"	"49,6949921719"	"51,1215074412"	"52,7587778152"	"54,2271992709"	"54,0583208611"	"55,1472120106"	"58,4894600069"	"58,9145384326"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02778456776602	"8656536,79042054"	"9390462,35530864"	"7709419,42494093"	"7467449,45942659"	"7557475,77505583"	"8778808,50293848"	"9891259,43329845"	"10411802,2581784"	"11138052,380041"	"10688967,5155239"	"17917748,1750873"	"18242183,0401658"	"22488702,1201972"	"22236035,4900924"	"23763732,9709086"	"24380142,0589864"	"26068575,9362212"	"27068424,1467291"	"28770541,3861555"	"31128883,1446523"
"8"	"ES"	32	"Espírito Santo"	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	43.78	46.63	61.29	53.97	77.27	82.3	53.44	NA	35.74	27.33	13.73	41.5	21.76	15.5	39.34	NA	8.04	19.3	47.56	12.47	55.51	66.8	14.1	NA	66.46	55.49	NA	NA	NA	NA	NA	NA	33.54	44.51	NA	NA	NA	NA	NA	NA	1	1	0	0	0	0	0	0	"PDT/PSB/PTB/PCdoB"	"PT/PSB/PCdoB"	"PSDB/PFL/PPB/PV/PMN/PSDC"	"PSB/PSD/PSC/PRONA/PTdoB/PV/PAN/PSL/PHS"	"PMDB/PSDB/PFL/PTB"	"PSB/PT/PMDB/PR/PP/PCdoB/PDT/PRB/PTN/PSDC/PSC/PHS/PTC/PV/PRP/PTdoB"	"PMDB/PSDB/DEM/SD/PEN/PROS/PRP"	NA	"PDT"	"PT"	"PSDB"	"PSB"	"PMDB"	"PSB"	"PMDB"	NA	"PST/PFL/PDS/PSC/PMN/PRP"	"PSD/PTB/PRN/PTdoB"	"PDT/PPS/PSC/PSL/PAN"	"PTB/PDT/PCdoB/PL/PT/PMN/PST/PSDC/PRP"	"PDT/PV/PCdoB/PSB/PT/PPS/PP/PTN/PTdoB/PRTB/PAN/PHS/PTC/PL/PRB/PSC/PMN"	"PSDB/DEM/PTB/PPS/PMN"	"PSB/PPS/PP/PTB/PR/PSC/PSD/PTC/PCdoB/PV/PSL/PSDC/PHS/PRTB/PTdoB/PTN/PPL/PMN/PRB"	NA	"PST"	"PSD"	"PDT"	"PTB"	"PDT"	"PSDB"	"PSB"	NA	"13,4193613084"	"14,070597162"	"14,1747367354"	"14,3172081251"	"15,0099077023"	"14,8183667859"	"15,4808004429"	"15,3001563912"	"15,5728608745"	"15,3823960272"	"16,4679144788"	"16,2371027289"	"17,0885280941"	"17,0376139329"	"17,693139282"	"18,1338684187"	"19,2140744899"	"21,4164618852"	"22,3992680313"	"20,6905117036"	"23,3787400026"	"25,7478794263"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22906831377147	"1793450,61532735"	"1919830,16322332"	"1536022,04118392"	"1820297,69960555"	"2443584,99495541"	"2625636,06953774"	"2789785,98588507"	"2647864,8546768"	"2763563,17637844"	"2686243,37575653"	"2702993,04744639"	"2609906,92467027"	"2615139,64973147"	"2792567,56792882"	"2945896,12477093"	"3254002,39666955"	"3400532,69320084"	"3803657,01994908"	"3947515,95265898"	"4018230,92529313"
"9"	"GO"	52	"Goiás"	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	56.39	42.54	48.59	51.21	48.22	46.33	51	NA	34.03	25.52	46.91	32.79	41.17	36.38	28.4	NA	22.36	17.02	1.68000000000001	18.42	7.05	9.95	22.6	NA	NA	56.42	53.28	NA	57.14	52.99	57.44	NA	NA	43.58	46.71	NA	42.86	47.01	42.56	NA	0	1	1	0	1	1	1	0	"PMDB/PL/PTR/PCB"	"PMDB/PL/PRP/PRN"	"PSDB/PPB/PFL/PTB/PSDC"	"PSDB/PPB/PFL/PSL/PST/PSD/PSC/PAN/PSDC/PRTB/PHS/PRP"	"PP/PL/PSDB/PTB/PTN/PPS/PAN/PRTB/PHS/PMN/PV/PRP/PTdoB"	"PSDB/DEM/PTB/PPS/PMN/PTC/PRB/PSL/PHS/PRTB/PTdoB"	"PRB/PP/PDT/PTB/PSL/PR/PPS/PHS/PMN/PTC/PV/PSDB/PEN/PSD/PTdoB/PROS"	NA	"PMDB"	"PMDB"	"PSDB"	"PSDB"	"PP"	"PSDB"	"PSDB"	NA	"PDC/PFL/PDS/PRN/PTB/PSD/PSC/PRP/PST/PTdoB"	"PP/PPR/PTB/PMN"	"PMDB/PSD/PL/PRN/PPS/PSC/PCB"	NA	"PMDB/PDT/PSC/PTC/PRONA"	"PMDB/PT/PCdoB"	"PMDB/DEM/SD/PCdoB/PRTB/PTN/PPL"	NA	"PDC"	"PP"	"PMDB"	"PMDB"	"PMDB"	"PMDB"	"PMDB"	NA	"11,1470073868"	"11,2039309628"	"11,0574563657"	"11,5024229008"	"11,5558264926"	"11,5187377268"	"11,578657072"	"11,8932970314"	"11,8022273656"	"11,6898133397"	"12,0131469004"	"12,1528450862"	"12,5324549937"	"12,7945643335"	"13,1910107165"	"13,4691955626"	"13,6185075478"	"14,5762301837"	"15,2081015083"	"15,138882744"	"16,251700002"	"17,1065160534"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.62916289292803	"2720507,72260434"	"2530824,76256099"	"1990083,77617475"	"2468646,12486921"	"3101631,55982867"	"2962811,67197284"	"3130314,80419477"	"2594348,56837189"	"2959963,77842872"	"2875015,91677696"	"3154914,10439139"	"3076047,06556278"	"3613975,00457475"	"3611548,8112163"	"3847929,14591677"	"4030409,69173107"	"4328173,08537828"	"4624860,19651348"	"4856535,93595359"	"4713541,98503141"
